proto,seq,stddev,N_IN_Conn_P_SrcIP,min,state_number,mean,N_IN_Conn_P_DstIP,drate,srate,max,category
tcp,5503.0,0.0,100.0,0.0034729999999999995,1.0,0.0034729999999999995,100.0,0.0,0.0,0.0034729999999999995,Reconnaissance
tcp,7421.0,0.0,33.0,9.6e-05,1.0,9.6e-05,100.0,0.0,0.0,9.6e-05,Reconnaissance
udp,15111.0,0.0,14.0,0.000207,4.0,0.000207,57.0,0.0,0.0,0.000207,Reconnaissance
tcp,10256.0,0.0,94.0,0.000111,1.0,0.000111,100.0,0.0,0.0,0.000111,Reconnaissance
tcp,12283.0,0.0,50.0,5.8e-05,1.0,5.8e-05,100.0,0.0,0.0,5.8e-05,Reconnaissance
tcp,22844.0,0.0,100.0,7.5e-05,1.0,7.5e-05,100.0,0.0,0.0,7.5e-05,Reconnaissance
udp,148.0,0.0,15.0,0.000201,4.0,0.000201,57.0,0.0,0.0,0.000201,Reconnaissance
tcp,2466.0,0.0,33.0,0.000103,1.0,0.000103,100.0,0.0,0.0,0.000103,Reconnaissance
tcp,11051.0,0.0,25.0,8.8e-05,1.0,8.8e-05,100.0,0.0,0.0,8.8e-05,Reconnaissance
tcp,4297.0,0.0,39.0,0.000462,1.0,0.000462,54.0,0.0,0.0,0.000462,Reconnaissance
tcp,771.0,0.0,100.0,5.400000000000001e-05,1.0,5.400000000000001e-05,100.0,0.0,0.0,5.400000000000001e-05,Reconnaissance
tcp,21623.0,0.0,100.0,0.00017,1.0,0.00017,100.0,0.0,0.0,0.00017,Reconnaissance
tcp,6507.0,0.0,27.0,0.0065780000000000005,1.0,0.0065780000000000005,100.0,152.021896,152.021896,0.0065780000000000005,Reconnaissance
tcp,294.0,0.0,100.0,0.000115,1.0,0.000115,100.0,0.0,0.0,0.000115,Reconnaissance
icmp,5864.0,0.0,42.0,0.0,5.0,0.0,11.0,0.0,0.0,0.0,Reconnaissance
tcp,22446.0,0.0,25.0,0.19814,6.0,0.19814,100.0,25.234684,30.28162,0.19814,Reconnaissance
tcp,19220.0,0.0,24.0,2.133991,6.0,2.133991,100.0,4.21745,7.029083,2.133991,Reconnaissance
tcp,2598.0,0.0,100.0,0.00011,1.0,0.00011,100.0,0.0,0.0,0.00011,Reconnaissance
icmp,16020.0,0.0,42.0,0.0,5.0,0.0,11.0,0.0,0.0,0.0,Reconnaissance
tcp,15607.0,0.0,100.0,0.0008789999999999999,1.0,0.0008789999999999999,100.0,0.0,0.0,0.0008789999999999999,Reconnaissance
tcp,21563.0,0.0,100.0,9.5e-05,1.0,9.5e-05,100.0,0.0,0.0,9.5e-05,Reconnaissance
tcp,31213.0,0.0,100.0,0.004582,1.0,0.004582,100.0,0.0,0.0,0.004582,Reconnaissance
tcp,17110.0,0.0,100.0,0.0007740000000000001,1.0,0.0007740000000000001,100.0,0.0,0.0,0.0007740000000000001,Reconnaissance
tcp,14338.0,0.000371,51.0,0.0006889999999999999,6.0,0.00106,100.0,0.181681,0.363362,0.001566,Reconnaissance
tcp,16020.0,0.0,100.0,4.3e-05,1.0,4.3e-05,100.0,0.0,0.0,4.3e-05,Reconnaissance
icmp,7703.0,0.0,42.0,0.0,5.0,0.0,11.0,0.0,0.0,0.0,Reconnaissance
tcp,24458.0,0.0,25.0,0.198467,6.0,0.198467,100.0,25.193106,30.231726,0.198467,Reconnaissance
icmp,8778.0,0.0,42.0,0.0,5.0,0.0,11.0,0.0,0.0,0.0,Reconnaissance
tcp,8601.0,0.001548,51.0,0.001093,1.0,0.002641,51.0,378.64444,477.440918,0.004189,Reconnaissance
tcp,30557.0,0.0,100.0,0.003862,1.0,0.003862,100.0,0.0,0.0,0.003862,Reconnaissance
tcp,7471.0,0.0,53.0,0.004225,1.0,0.004225,100.0,0.0,0.0,0.004225,Reconnaissance
tcp,18281.0,0.0,100.0,0.002245,1.0,0.002245,100.0,0.0,0.0,0.002245,Reconnaissance
icmp,13990.0,0.0,14.0,0.0,5.0,0.0,3.0,0.0,0.001136,0.0,Reconnaissance
tcp,1937.0,0.0,34.0,4.6e-05,1.0,4.6e-05,99.0,0.0,0.0,4.6e-05,Reconnaissance
udp,6891.0,0.0,14.0,5.9e-05,4.0,5.9e-05,58.0,0.0,0.0,5.9e-05,Reconnaissance
tcp,3300.0,0.0,33.0,2.5e-05,1.0,2.5e-05,100.0,0.0,0.0,2.5e-05,Reconnaissance
udp,36595.0,0.0,19.0,0.0,4.0,0.0,75.0,0.0,0.0,0.0,Reconnaissance
tcp,5031.0,0.0,100.0,0.003623,1.0,0.003623,100.0,0.0,0.0,0.003623,Reconnaissance
tcp,4674.0,0.0,100.0,0.004055,1.0,0.004055,100.0,0.0,0.0,0.004055,Reconnaissance
tcp,17245.0,0.0,100.0,0.0007379999999999999,1.0,0.0007379999999999999,100.0,0.0,0.0,0.0007379999999999999,Reconnaissance
tcp,15470.0,0.0,100.0,0.0010949999999999998,1.0,0.0010949999999999998,100.0,0.0,0.0,0.0010949999999999998,Reconnaissance
tcp,2212.0,0.0,100.0,0.007844,1.0,0.007844,100.0,0.0,127.485977,0.007844,Reconnaissance
tcp,4629.0,0.0,100.0,0.003451,1.0,0.003451,100.0,0.0,0.0,0.003451,Reconnaissance
tcp,11117.0,0.0,100.0,0.003285,1.0,0.003285,100.0,0.0,0.0,0.003285,Reconnaissance
udp,14615.0,0.0,15.0,0.00017,4.0,0.00017,58.0,0.0,0.0,0.00017,Reconnaissance
tcp,6892.0,0.0,100.0,0.003519,1.0,0.003519,100.0,0.0,0.0,0.003519,Reconnaissance
udp,12422.0,0.0,14.0,3.2e-05,4.0,3.2e-05,57.0,0.0,0.0,3.2e-05,Reconnaissance
tcp,16000.0,0.0,100.0,0.000101,1.0,0.000101,100.0,0.0,0.0,0.000101,Reconnaissance
tcp,12922.0,0.100662,15.0,0.001527,6.0,0.102188,100.0,0.599104,0.798805,0.20285,Reconnaissance
tcp,15835.0,0.0,100.0,8e-06,1.0,8e-06,100.0,0.0,0.0,8e-06,Reconnaissance
tcp,6337.0,0.0,100.0,0.004229,1.0,0.004229,100.0,0.0,0.0,0.004229,Reconnaissance
tcp,2069.0,0.0,87.0,0.000671,1.0,0.000671,100.0,0.0,0.0,0.000671,Reconnaissance
udp,5072.0,0.0,14.0,5.5e-05,4.0,5.5e-05,58.0,0.0,0.0,5.5e-05,Reconnaissance
tcp,7244.0,0.0,50.0,0.0008730000000000001,1.0,0.0008730000000000001,100.0,0.0,0.0,0.0008730000000000001,Reconnaissance
udp,4356.0,0.0,30.0,0.0,4.0,0.0,87.0,0.0,0.0,0.0,Reconnaissance
udp,14093.0,0.0,29.0,0.0,4.0,0.0,86.0,0.0,0.0,0.0,Reconnaissance
tcp,12144.0,0.0,100.0,0.004044,1.0,0.004044,100.0,0.0,0.0,0.004044,Reconnaissance
tcp,23931.0,0.0,100.0,0.000961,1.0,0.000961,100.0,0.0,0.0,0.000961,Reconnaissance
icmp,12960.0,0.0,41.0,0.0,5.0,0.0,11.0,0.0,0.0,0.0,Reconnaissance
tcp,5295.0,5e-06,5.0,0.0,1.0,5e-06,5.0,0.0,0.0,1e-05,Reconnaissance
tcp,20011.0,0.0,30.0,0.541338,6.0,0.541338,100.0,12.930923,20.320021,0.541338,Reconnaissance
tcp,2116.0,0.0,100.0,0.008845,1.0,0.008845,100.0,0.0,113.058228,0.008845,Reconnaissance
udp,9526.0,0.0,14.0,5.400000000000001e-05,4.0,5.400000000000001e-05,57.0,0.0,0.0,5.400000000000001e-05,Reconnaissance
tcp,16758.0,0.0,46.0,0.16358,6.0,0.16358,100.0,24.452868,24.452868,0.16358,Reconnaissance
tcp,10520.0,0.0,90.0,0.000423,1.0,0.000423,99.0,0.0,0.0,0.000423,Reconnaissance
tcp,18268.0,0.0,100.0,0.000224,1.0,0.000224,100.0,0.0,0.0,0.000224,Reconnaissance
tcp,29437.0,0.0,100.0,0.007498,1.0,0.007498,100.0,0.0,0.0,0.007498,Reconnaissance
tcp,22801.0,0.0,25.0,0.197914,6.0,0.197914,100.0,25.263498,30.316196,0.197914,Reconnaissance
tcp,21384.0,0.0,25.0,0.197764,6.0,0.197764,100.0,25.282661,30.339193,0.197764,Reconnaissance
tcp,24620.0,0.0,100.0,0.000412,1.0,0.000412,100.0,0.0,0.0,0.000412,Reconnaissance
tcp,11398.0,0.0,25.0,2.5e-05,1.0,2.5e-05,100.0,0.0,0.0,2.5e-05,Reconnaissance
tcp,22630.0,0.0,26.0,0.197305,6.0,0.197305,100.0,25.341476,30.409773,0.197305,Reconnaissance
tcp,2937.0,0.0,100.0,8.499999999999999e-05,1.0,8.499999999999999e-05,100.0,0.0,0.0,8.499999999999999e-05,Reconnaissance
tcp,2268.0,0.0,100.0,0.000365,1.0,0.000365,100.0,0.0,0.0,0.000365,Reconnaissance
tcp,9004.0,0.0,92.0,0.00612,1.0,0.00612,92.0,163.398697,163.398697,0.00612,Reconnaissance
tcp,12655.0,0.0,60.0,0.001007,1.0,0.001007,94.0,0.0,0.0,0.001007,Reconnaissance
udp,11430.0,0.0,14.0,5.1e-05,4.0,5.1e-05,57.0,0.0,0.0,5.1e-05,Reconnaissance
udp,271.0,0.0,14.0,9.3e-05,4.0,9.3e-05,56.0,0.0,0.0,9.3e-05,Reconnaissance
tcp,26735.0,0.0,100.0,0.002422,1.0,0.002422,100.0,0.0,0.0,0.002422,Reconnaissance
tcp,1927.0,0.0,100.0,0.005618,1.0,0.005618,100.0,177.99928300000005,177.99928300000005,0.005618,Reconnaissance
udp,16215.0,0.0,15.0,0.000162,4.0,0.000162,58.0,0.0,0.0,0.000162,Reconnaissance
tcp,23783.0,0.0,100.0,0.001115,1.0,0.001115,100.0,0.0,0.0,0.001115,Reconnaissance
tcp,5784.0,0.0,100.0,0.005215,1.0,0.005215,100.0,191.754562,191.754562,0.005215,Reconnaissance
icmp,2133.0,0.0,42.0,0.0,5.0,0.0,11.0,0.0,0.0,0.0,Reconnaissance
tcp,1218.0,0.0,18.0,9e-05,1.0,9e-05,100.0,0.0,11111.111328,9e-05,Reconnaissance
tcp,8157.0,0.0,100.0,0.002474,1.0,0.002474,100.0,0.0,0.0,0.002474,Reconnaissance
tcp,14479.0,0.0,100.0,0.000621,1.0,0.000621,100.0,0.0,0.0,0.000621,Reconnaissance
udp,18945.0,0.0,14.0,0.000126,4.0,0.000126,56.0,0.0,0.0,0.000126,Reconnaissance
tcp,14821.0,0.0,100.0,0.000422,1.0,0.000422,100.0,0.0,0.0,0.000422,Reconnaissance
tcp,19033.0,0.0,100.0,0.00015800000000000002,1.0,0.00015800000000000002,100.0,0.0,0.0,0.00015800000000000002,Reconnaissance
tcp,13591.0,0.0,100.0,0.000183,1.0,0.000183,100.0,0.0,0.0,0.000183,Reconnaissance
tcp,2895.0,0.0,100.0,0.005943,1.0,0.005943,100.0,336.530396,168.265198,0.005943,Reconnaissance
tcp,10386.0,0.0,100.0,0.0007509999999999999,1.0,0.0007509999999999999,100.0,0.0,0.0,0.0007509999999999999,Reconnaissance
tcp,5712.0,0.0,100.0,0.004937,1.0,0.004937,100.0,202.552155,202.552155,0.004937,Reconnaissance
tcp,24802.0,0.0,100.0,0.000508,1.0,0.000508,100.0,0.0,0.0,0.000508,Reconnaissance
tcp,6972.0,0.0,100.0,0.001056,1.0,0.001056,100.0,0.0,0.0,0.001056,Reconnaissance
udp,37130.0,0.0,17.0,0.0,4.0,0.0,70.0,0.0,0.0,0.0,Reconnaissance
tcp,13742.0,0.0,25.0,0.000207,1.0,0.000207,88.0,0.0,0.0,0.000207,Reconnaissance
tcp,21372.0,0.0,25.0,0.199207,6.0,0.199207,100.0,25.09952,30.119425,0.199207,Reconnaissance
tcp,4691.0,0.0,100.0,0.003816,1.0,0.003816,100.0,0.0,0.0,0.003816,Reconnaissance
udp,13327.0,0.0,14.0,5.2e-05,4.0,5.2e-05,58.0,0.0,0.0,5.2e-05,Reconnaissance
udp,35493.0,0.0,18.0,0.000175,4.0,0.000175,73.0,0.0,0.0,0.000175,Reconnaissance
tcp,11287.0,0.0,25.0,9.4e-05,1.0,9.4e-05,100.0,0.0,0.0,9.4e-05,Reconnaissance
tcp,4011.0,0.0,90.0,3e-05,1.0,3e-05,90.0,0.0,0.0,3e-05,Reconnaissance
udp,85.0,0.0,14.0,0.00017,4.0,0.00017,57.0,0.0,0.0,0.00017,Reconnaissance
tcp,11140.0,0.0,100.0,0.0006,1.0,0.0006,100.0,0.0,0.0,0.0006,Reconnaissance
icmp,4906.0,0.0,42.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,Reconnaissance
tcp,5860.0,0.0,100.0,0.005147,1.0,0.005147,100.0,194.287933,194.287933,0.005147,Reconnaissance
udp,6144.0,0.0,14.0,4.8e-05,4.0,4.8e-05,57.0,0.0,0.0,4.8e-05,Reconnaissance
tcp,15064.0,0.0,100.0,0.000201,1.0,0.000201,100.0,0.0,0.0,0.000201,Reconnaissance
tcp,1509.0,0.0,100.0,0.000179,1.0,0.000179,100.0,0.0,0.0,0.000179,Reconnaissance
tcp,12801.0,0.0,100.0,0.000426,1.0,0.000426,100.0,0.0,0.0,0.000426,Reconnaissance
tcp,14163.0,0.0,100.0,0.000542,1.0,0.000542,100.0,0.0,0.0,0.000542,Reconnaissance
udp,9886.0,0.0,15.0,7.900000000000001e-05,4.0,7.900000000000001e-05,58.0,0.0,0.0,7.900000000000001e-05,Reconnaissance
tcp,5933.0,0.0,100.0,0.003517,1.0,0.003517,100.0,0.0,0.0,0.003517,Reconnaissance
udp,35315.0,0.0,19.0,0.000166,4.0,0.000166,75.0,0.0,0.0,0.000166,Reconnaissance
tcp,13618.0,0.0,100.0,0.004039,1.0,0.004039,100.0,0.0,0.0,0.004039,Reconnaissance
tcp,13253.0,0.0,100.0,0.003843,1.0,0.003843,100.0,0.0,0.0,0.003843,Reconnaissance
icmp,16807.0,0.0,42.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,Reconnaissance
tcp,20792.0,0.0,25.0,0.197625,6.0,0.197625,100.0,25.300444,30.360533,0.197625,Reconnaissance
tcp,8216.0,0.0,100.0,0.00125,1.0,0.00125,100.0,0.0,0.0,0.00125,Reconnaissance
udp,15675.0,0.0,14.0,0.00015,4.0,0.00015,57.0,0.0,0.0,0.00015,Reconnaissance
tcp,2553.0,0.0,100.0,0.000786,1.0,0.000786,100.0,0.0,0.0,0.000786,Reconnaissance
icmp,7152.0,0.0,42.0,0.0,5.0,0.0,11.0,0.0,0.0,0.0,Reconnaissance
udp,857.0,0.0,14.0,0.000171,4.0,0.000171,56.0,0.0,0.0,0.000171,Reconnaissance
tcp,1138.0,0.0,100.0,1.4e-05,1.0,1.4e-05,100.0,0.0,0.0,1.4e-05,Reconnaissance
icmp,12038.0,0.0,42.0,0.0,5.0,0.0,11.0,0.0,0.0,0.0,Reconnaissance
tcp,944.0,0.0,34.0,0.000131,1.0,0.000131,97.0,0.0,0.0,0.000131,Reconnaissance
tcp,4522.0,0.0,100.0,0.00374,1.0,0.00374,100.0,0.0,0.0,0.00374,Reconnaissance
tcp,2291.0,0.0,100.0,0.007889,1.0,0.007889,100.0,0.0,126.758781,0.007889,Reconnaissance
udp,14788.0,0.0,14.0,0.0,4.0,0.0,58.0,0.0,0.0,0.0,Reconnaissance
tcp,6139.0,0.0,100.0,0.004311,1.0,0.004311,100.0,231.964737,231.964737,0.004311,Reconnaissance
udp,9080.0,0.0,14.0,6.4e-05,4.0,6.4e-05,57.0,0.0,0.0,6.4e-05,Reconnaissance
tcp,3634.0,0.0,100.0,0.000124,1.0,0.000124,100.0,0.0,0.0,0.000124,Reconnaissance
tcp,4860.0,0.0,100.0,0.002869,1.0,0.002869,100.0,0.0,0.0,0.002869,Reconnaissance
udp,342.0,0.0,14.0,0.000179,4.0,0.000179,58.0,0.0,0.0,0.000179,Reconnaissance
tcp,8453.0,0.0,25.0,0.000176,1.0,0.000176,100.0,0.0,0.0,0.000176,Reconnaissance
tcp,1571.0,0.0,34.0,7.2e-05,1.0,7.2e-05,100.0,0.0,0.0,7.2e-05,Reconnaissance
tcp,16878.0,0.0,26.0,1.7045400000000002,6.0,1.7045400000000002,98.0,4.10668,5.866685,1.7045400000000002,Reconnaissance
tcp,7012.0,0.0,100.0,0.001111,1.0,0.001111,100.0,0.0,0.0,0.001111,Reconnaissance
tcp,24397.0,0.0,100.0,0.000789,1.0,0.000789,100.0,0.0,0.0,0.000789,Reconnaissance
udp,17837.0,0.0,14.0,0.00012,4.0,0.00012,56.0,0.0,0.0,0.00012,Reconnaissance
tcp,24283.0,0.0,100.0,0.000837,1.0,0.000837,100.0,0.0,0.0,0.000837,Reconnaissance
tcp,23305.0,0.0,25.0,0.198607,6.0,0.198607,100.0,25.175346,30.210417,0.198607,Reconnaissance
tcp,20300.0,0.0,99.0,1.4e-05,1.0,1.4e-05,99.0,0.0,0.0,1.4e-05,Reconnaissance
icmp,8774.0,0.0,42.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,Reconnaissance
tcp,7172.0,0.0,100.0,0.00114,1.0,0.00114,100.0,0.0,0.0,0.00114,Reconnaissance
udp,16905.0,0.0,15.0,0.000119,4.0,0.000119,58.0,0.0,0.0,0.000119,Reconnaissance
tcp,7724.0,0.0,100.0,0.000229,1.0,0.000229,100.0,0.0,0.0,0.000229,Reconnaissance
tcp,22412.0,0.0,63.0,0.000106,1.0,0.000106,100.0,0.0,0.0,0.000106,Reconnaissance
udp,3099.0,0.0,15.0,0.000206,4.0,0.000206,58.0,0.0,0.0,0.000206,Reconnaissance
tcp,7205.0,0.0,100.0,0.000915,1.0,0.000915,100.0,0.0,0.0,0.000915,Reconnaissance
icmp,8264.0,0.0,43.0,0.0,5.0,0.0,11.0,0.0,0.0,0.0,Reconnaissance
icmp,10397.0,0.0,42.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,Reconnaissance
tcp,4775.0,0.0,100.0,0.00399,1.0,0.00399,100.0,0.0,0.0,0.00399,Reconnaissance
tcp,2333.0,0.0,100.0,0.001215,1.0,0.001215,100.0,0.0,0.0,0.001215,Reconnaissance
udp,5615.0,0.0,15.0,4.5e-05,4.0,4.5e-05,57.0,0.0,0.0,4.5e-05,Reconnaissance
icmp,34586.0,0.0,31.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,Reconnaissance
tcp,5504.0,0.0,100.0,0.003514,1.0,0.003514,100.0,0.0,0.0,0.003514,Reconnaissance
tcp,2816.0,0.0,32.0,4.2e-05,1.0,4.2e-05,98.0,0.0,0.0,4.2e-05,Reconnaissance
tcp,1683.0,0.0,33.0,1.5e-05,1.0,1.5e-05,98.0,0.0,0.0,1.5e-05,Reconnaissance
tcp,3078.0,0.0,100.0,0.002269,1.0,0.002269,100.0,440.722778,440.722778,0.002269,Reconnaissance
tcp,6676.0,0.0,100.0,0.0027600000000000003,1.0,0.0027600000000000003,100.0,0.0,0.0,0.0027600000000000003,Reconnaissance
tcp,18977.0,0.0,100.0,0.000459,1.0,0.000459,100.0,0.0,0.0,0.000459,Reconnaissance
tcp,1610.0,0.0,100.0,1.4e-05,1.0,1.4e-05,100.0,0.0,0.0,1.4e-05,Reconnaissance
icmp,16619.0,0.0,42.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,Reconnaissance
icmp,780.0,0.0,42.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,Reconnaissance
tcp,5682.0,0.0,100.0,0.000279,1.0,0.000279,100.0,0.0,0.0,0.000279,Reconnaissance
tcp,7058.0,0.0,56.0,0.003706,1.0,0.003706,100.0,0.0,0.0,0.003706,Reconnaissance
udp,19314.0,0.0,14.0,0.000188,4.0,0.000188,58.0,0.0,0.0,0.000188,Reconnaissance
tcp,14491.0,0.0,100.0,0.000688,1.0,0.000688,100.0,0.0,0.0,0.000688,Reconnaissance
udp,33075.0,0.0,20.0,0.000146,4.0,0.000146,77.0,0.0,0.0,0.000146,Reconnaissance
udp,8667.0,0.0,15.0,1.7e-05,4.0,1.7e-05,58.0,0.0,0.0,1.7e-05,Reconnaissance
tcp,10264.0,0.0,94.0,0.0,3.0,0.0,100.0,0.0,0.0,0.0,Reconnaissance
tcp,2983.0,0.0,100.0,6.2e-05,1.0,6.2e-05,100.0,0.0,0.0,6.2e-05,Reconnaissance
tcp,8562.0,0.0,12.0,0.000185,1.0,0.000185,31.0,0.0,0.0,0.000185,Reconnaissance
tcp,5747.0,0.0,100.0,0.0031420000000000003,1.0,0.0031420000000000003,100.0,0.0,0.0,0.0031420000000000003,Reconnaissance
udp,983.0,0.0,14.0,0.000186,4.0,0.000186,58.0,0.0,0.0,0.000186,Reconnaissance
tcp,23132.0,0.0,100.0,0.000154,1.0,0.000154,100.0,0.0,0.0,0.000154,Reconnaissance
tcp,16155.0,0.0,100.0,0.000471,1.0,0.000471,100.0,0.0,0.0,0.000471,Reconnaissance
udp,6017.0,0.0,14.0,0.0,4.0,0.0,58.0,0.0,0.0,0.0,Reconnaissance
tcp,20021.0,0.0,100.0,3.4e-05,1.0,3.4e-05,100.0,0.0,0.0,3.4e-05,Reconnaissance
tcp,26727.0,0.0,100.0,0.00248,1.0,0.00248,100.0,0.0,0.0,0.00248,Reconnaissance
tcp,1002.0,0.0,81.0,1.4e-05,1.0,1.4e-05,81.0,0.0,0.0,1.4e-05,Reconnaissance
tcp,13245.0,0.0,100.0,0.003614,1.0,0.003614,100.0,0.0,0.0,0.003614,Reconnaissance
tcp,339.0,0.0,100.0,3.6e-05,1.0,3.6e-05,100.0,0.0,0.0,3.6e-05,Reconnaissance
tcp,24067.0,0.0,25.0,0.198595,6.0,0.198595,100.0,25.176867,30.21224,0.198595,Reconnaissance
tcp,9265.0,0.0,50.0,0.000127,1.0,0.000127,100.0,0.0,0.0,0.000127,Reconnaissance
tcp,12647.0,0.0,60.0,0.7445970000000001,1.0,0.7445970000000001,94.0,0.0,0.0,0.7445970000000001,Reconnaissance
tcp,2427.0,0.0,100.0,7.7e-05,1.0,7.7e-05,100.0,0.0,0.0,7.7e-05,Reconnaissance
udp,5409.0,0.0,14.0,4e-05,4.0,4e-05,58.0,0.0,0.0,4e-05,Reconnaissance
tcp,8602.0,0.0,25.0,0.000129,1.0,0.000129,100.0,0.0,0.0,0.000129,Reconnaissance
tcp,16094.0,0.0,100.0,0.00013700000000000002,1.0,0.00013700000000000002,100.0,0.0,0.0,0.00013700000000000002,Reconnaissance
tcp,26552.0,0.0,92.0,0.000722,1.0,0.000722,100.0,0.0,0.0,0.000722,Reconnaissance
udp,6180.0,0.0,15.0,5.2e-05,4.0,5.2e-05,58.0,0.0,0.0,5.2e-05,Reconnaissance
tcp,17303.0,0.0,100.0,3.8e-05,1.0,3.8e-05,100.0,0.0,0.0,3.8e-05,Reconnaissance
icmp,35425.0,0.0,23.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,Reconnaissance
udp,12370.0,0.0,14.0,0.0,4.0,0.0,57.0,0.0,0.0,0.0,Reconnaissance
tcp,350.0,0.0,100.0,0.000356,1.0,0.000356,100.0,0.0,0.0,0.000356,Reconnaissance
tcp,2340.0,0.0,34.0,5e-05,1.0,5e-05,100.0,0.0,0.0,5e-05,Reconnaissance
tcp,13485.0,0.0,100.0,0.0008960000000000002,1.0,0.0008960000000000002,100.0,0.0,0.0,0.0008960000000000002,Reconnaissance
tcp,14646.0,0.0,100.0,0.001185,1.0,0.001185,100.0,0.0,0.0,0.001185,Reconnaissance
tcp,25696.0,0.0,100.0,0.002276,1.0,0.002276,100.0,0.0,0.0,0.002276,Reconnaissance
tcp,487.0,0.0,100.0,0.000139,1.0,0.000139,100.0,0.0,0.0,0.000139,Reconnaissance
tcp,6914.0,0.0,100.0,0.00386,1.0,0.00386,100.0,0.0,0.0,0.00386,Reconnaissance
tcp,3171.0,0.0,33.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,Reconnaissance
tcp,3136.0,0.0,90.0,9.8e-05,1.0,9.8e-05,100.0,0.0,0.0,9.8e-05,Reconnaissance
udp,35117.0,0.0,18.0,0.000173,4.0,0.000173,74.0,0.0,0.0,0.000173,Reconnaissance
udp,35575.0,0.0,18.0,0.000199,4.0,0.000199,73.0,0.0,0.0,0.000199,Reconnaissance
tcp,8851.0,0.0,99.0,4.7e-05,1.0,4.7e-05,100.0,0.0,0.0,4.7e-05,Reconnaissance
tcp,6469.0,0.0,100.0,0.000395,1.0,0.000395,100.0,0.0,0.0,0.000395,Reconnaissance
tcp,14978.0,0.0,100.0,0.000109,1.0,0.000109,100.0,0.0,0.0,0.000109,Reconnaissance
tcp,8051.0,0.0,100.0,0.002548,1.0,0.002548,100.0,0.0,0.0,0.002548,Reconnaissance
tcp,15651.0,0.0,100.0,0.000224,1.0,0.000224,100.0,0.0,0.0,0.000224,Reconnaissance
icmp,14426.0,0.0,44.0,0.0,5.0,0.0,11.0,0.0,0.001137,0.0,Reconnaissance
tcp,23437.0,0.0,84.0,8.7e-05,1.0,8.7e-05,84.0,0.0,0.0,8.7e-05,Reconnaissance
tcp,1327.0,0.0,100.0,0.001027,1.0,0.001027,100.0,0.0,0.0,0.001027,Reconnaissance
udp,11322.0,0.0,15.0,7.2e-05,4.0,7.2e-05,58.0,0.0,0.0,7.2e-05,Reconnaissance
tcp,26828.0,0.0,100.0,0.001348,1.0,0.001348,100.0,0.0,0.0,0.001348,Reconnaissance
tcp,23552.0,0.0,25.0,0.199297,6.0,0.199297,100.0,25.088186,30.105824,0.199297,Reconnaissance
tcp,11752.0,0.0,100.0,0.0005549999999999999,1.0,0.0005549999999999999,100.0,0.0,0.0,0.0005549999999999999,Reconnaissance
tcp,4979.0,0.0,99.0,0.000712,1.0,0.000712,99.0,0.0,0.0,0.000712,Reconnaissance
udp,18222.0,0.0,14.0,0.00015,4.0,0.00015,57.0,0.0,0.0,0.00015,Reconnaissance
tcp,6833.0,0.0,91.0,0.000409,1.0,0.000409,100.0,0.0,0.0,0.000409,Reconnaissance
tcp,2941.0,0.0,100.0,0.000107,1.0,0.000107,100.0,0.0,0.0,0.000107,Reconnaissance
tcp,20801.0,0.0,25.0,0.197996,6.0,0.197996,100.0,25.253035,30.303642,0.197996,Reconnaissance
udp,6252.0,0.0,14.0,6.3e-05,4.0,6.3e-05,58.0,0.0,0.0,6.3e-05,Reconnaissance
tcp,15972.0,0.0,100.0,0.000733,1.0,0.000733,100.0,0.0,0.0,0.000733,Reconnaissance
udp,4293.0,0.0,19.0,0.0,4.0,0.0,87.0,0.0,0.0,0.0,Reconnaissance
tcp,14772.0,0.0,100.0,0.000332,1.0,0.000332,100.0,0.0,0.0,0.000332,Reconnaissance
tcp,23831.0,0.0,25.0,0.19774,6.0,0.19774,100.0,25.285728,30.342875,0.19774,Reconnaissance
udp,2119.0,0.0,15.0,0.0,4.0,0.0,58.0,0.0,0.0,0.0,Reconnaissance
tcp,9352.0,0.0,50.0,8.4e-05,1.0,8.4e-05,100.0,0.0,0.0,8.4e-05,Reconnaissance
tcp,24.0,0.0,48.0,0.000177,1.0,0.000177,23.0,0.0,0.0,0.000177,Theft
tcp,66.0,0.0,19.0,3.437507,6.0,3.437507,19.0,4.654536,4.072719,3.437507,Theft
tcp,18.0,0.0,48.0,0.000155,1.0,0.000155,25.0,0.0,0.0,0.000155,Theft
tcp,80.0,0.0,19.0,0.023737,1.0,0.023737,19.0,84.25664499999998,84.25664499999998,0.023737,Theft
tcp,40.0,0.0,48.0,0.000198,1.0,0.000198,25.0,0.0,0.0,0.000198,Theft
tcp,71.0,0.0,19.0,3.438371,6.0,3.438371,19.0,4.653367,3.78086,3.438371,Theft
tcp,27.0,0.0,48.0,0.000199,1.0,0.000199,25.0,0.0,0.0,0.000199,Theft
